,country_x,economic_variable,year_x,value,country_y,region,c_t,year_y,pr,cl,total,matching_score
6689,Senegal,Gini index,2014,,Senegal,Africa,c,2022,29,39,68,1.0
6690,Senegal,Gini index,2015,,Senegal,Africa,c,2022,29,39,68,1.0
6691,Senegal,Gini index,2016,,Senegal,Africa,c,2022,29,39,68,1.0
6692,Senegal,Gini index,2017,,Senegal,Africa,c,2022,29,39,68,1.0
6693,Senegal,Gini index,2018,38.0,Senegal,Africa,c,2022,29,39,68,1.0
6694,Senegal,Gini index,2019,,Senegal,Africa,c,2022,29,39,68,1.0
6695,Senegal,Gini index,2020,,Senegal,Africa,c,2022,29,39,68,1.0
6696,Senegal,Income share held by highest 20%,2013,,Senegal,Africa,c,2022,29,39,68,1.0
6697,Senegal,Income share held by highest 20%,2014,,Senegal,Africa,c,2022,29,39,68,1.0
6698,Senegal,Income share held by highest 20%,2015,,Senegal,Africa,c,2022,29,39,68,1.0
6699,Senegal,Income share held by highest 20%,2016,,Senegal,Africa,c,2022,29,39,68,1.0
6700,Senegal,Income share held by highest 20%,2017,,Senegal,Africa,c,2022,29,39,68,1.0
6701,Senegal,Income share held by highest 20%,2018,45.0,Senegal,Africa,c,2022,29,39,68,1.0
6702,Senegal,Income share held by highest 20%,2019,,Senegal,Africa,c,2022,29,39,68,1.0
6703,Senegal,Income share held by highest 20%,2020,,Senegal,Africa,c,2022,29,39,68,1.0
6704,Senegal,Income share held by lowest 20%,2013,,Senegal,Africa,c,2022,29,39,68,1.0
6705,Senegal,Income share held by lowest 20%,2014,,Senegal,Africa,c,2022,29,39,68,1.0
6706,Senegal,Income share held by lowest 20%,2015,,Senegal,Africa,c,2022,29,39,68,1.0
6707,Senegal,Income share held by lowest 20%,2016,,Senegal,Africa,c,2022,29,39,68,1.0
6708,Senegal,Income share held by lowest 20%,2017,,Senegal,Africa,c,2022,29,39,68,1.0
6709,Senegal,Income share held by lowest 20%,2018,7.0,Senegal,Africa,c,2022,29,39,68,1.0
6710,Senegal,Income share held by lowest 20%,2019,,Senegal,Africa,c,2022,29,39,68,1.0
6711,Senegal,Income share held by lowest 20%,2020,,Senegal,Africa,c,2022,29,39,68,1.0
6712,Senegal,Total natural resources rents (% of GDP),2013,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6713,Senegal,Total natural resources rents (% of GDP),2014,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6714,Senegal,Total natural resources rents (% of GDP),2015,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6715,Senegal,Total natural resources rents (% of GDP),2016,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6716,Senegal,Total natural resources rents (% of GDP),2017,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6717,Senegal,Total natural resources rents (% of GDP),2018,2.0,Senegal,Africa,c,2022,29,39,68,1.0
6718,Senegal,Total natural resources rents (% of GDP),2019,2.0,Senegal,Africa,c,2022,29,39,68,1.0
6719,Senegal,Total natural resources rents (% of GDP),2020,3.0,Senegal,Africa,c,2022,29,39,68,1.0
6720,Serbia,Adjusted net national income per capita (constant 2015 US$),2013,4082.0,Serbia,Europe,c,2022,21,41,62,1.0
6721,Serbia,Adjusted net national income per capita (constant 2015 US$),2014,3966.0,Serbia,Europe,c,2022,21,41,62,1.0
6722,Serbia,Adjusted net national income per capita (constant 2015 US$),2015,4585.0,Serbia,Europe,c,2022,21,41,62,1.0
6723,Serbia,Adjusted net national income per capita (constant 2015 US$),2016,4726.0,Serbia,Europe,c,2022,21,41,62,1.0
6724,Serbia,Adjusted net national income per capita (constant 2015 US$),2017,4774.0,Serbia,Europe,c,2022,21,41,62,1.0
6725,Serbia,Adjusted net national income per capita (constant 2015 US$),2018,5081.0,Serbia,Europe,c,2022,21,41,62,1.0
6726,Serbia,Adjusted net national income per capita (constant 2015 US$),2019,5308.0,Serbia,Europe,c,2022,21,41,62,1.0
6727,Serbia,Adjusted net national income per capita (constant 2015 US$),2020,5486.0,Serbia,Europe,c,2022,21,41,62,1.0
6728,Serbia,Gini index,2013,39.0,Serbia,Europe,c,2022,21,41,62,1.0
6729,Serbia,Gini index,2014,40.0,Serbia,Europe,c,2022,21,41,62,1.0
6730,Serbia,Gini index,2015,40.0,Serbia,Europe,c,2022,21,41,62,1.0
6731,Serbia,Gini index,2016,38.0,Serbia,Europe,c,2022,21,41,62,1.0
6732,Serbia,Gini index,2017,36.0,Serbia,Europe,c,2022,21,41,62,1.0
6733,Serbia,Gini index,2018,35.0,Serbia,Europe,c,2022,21,41,62,1.0
6734,Serbia,Gini index,2019,34.0,Serbia,Europe,c,2022,21,41,62,1.0
6735,Serbia,Gini index,2020,,Serbia,Europe,c,2022,21,41,62,1.0
6736,Serbia,Income share held by highest 20%,2013,44.0,Serbia,Europe,c,2022,21,41,62,1.0
6737,Serbia,Income share held by highest 20%,2014,44.0,Serbia,Europe,c,2022,21,41,62,1.0
6738,Serbia,Income share held by highest 20%,2015,45.0,Serbia,Europe,c,2022,21,41,62,1.0
6739,Serbia,Income share held by highest 20%,2016,43.0,Serbia,Europe,c,2022,21,41,62,1.0
6740,Serbia,Income share held by highest 20%,2017,41.0,Serbia,Europe,c,2022,21,41,62,1.0
6741,Serbia,Income share held by highest 20%,2018,41.0,Serbia,Europe,c,2022,21,41,62,1.0
6742,Serbia,Income share held by highest 20%,2019,41.0,Serbia,Europe,c,2022,21,41,62,1.0
6743,Serbia,Income share held by highest 20%,2020,,Serbia,Europe,c,2022,21,41,62,1.0
6744,Serbia,Income share held by lowest 20%,2013,4.0,Serbia,Europe,c,2022,21,41,62,1.0
6745,Serbia,Income share held by lowest 20%,2014,4.0,Serbia,Europe,c,2022,21,41,62,1.0
6746,Serbia,Income share held by lowest 20%,2015,4.0,Serbia,Europe,c,2022,21,41,62,1.0
6747,Serbia,Income share held by lowest 20%,2016,4.0,Serbia,Europe,c,2022,21,41,62,1.0
6748,Serbia,Income share held by lowest 20%,2017,5.0,Serbia,Europe,c,2022,21,41,62,1.0
6749,Serbia,Income share held by lowest 20%,2018,5.0,Serbia,Europe,c,2022,21,41,62,1.0
6750,Serbia,Income share held by lowest 20%,2019,6.0,Serbia,Europe,c,2022,21,41,62,1.0
6751,Serbia,Income share held by lowest 20%,2020,,Serbia,Europe,c,2022,21,41,62,1.0
6752,Serbia,Total natural resources rents (% of GDP),2013,2.0,Serbia,Europe,c,2022,21,41,62,1.0
6753,Serbia,Total natural resources rents (% of GDP),2014,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6754,Serbia,Total natural resources rents (% of GDP),2015,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6755,Serbia,Total natural resources rents (% of GDP),2016,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6756,Serbia,Total natural resources rents (% of GDP),2017,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6757,Serbia,Total natural resources rents (% of GDP),2018,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6758,Serbia,Total natural resources rents (% of GDP),2019,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6759,Serbia,Total natural resources rents (% of GDP),2020,1.0,Serbia,Europe,c,2022,21,41,62,1.0
6760,Seychelles,Adjusted net national income per capita (constant 2015 US$),2013,11757.0,Seychelles,Africa,c,2022,34,45,79,1.0
6761,Seychelles,Adjusted net national income per capita (constant 2015 US$),2014,11117.0,Seychelles,Africa,c,2022,34,45,79,1.0
6762,Seychelles,Adjusted net national income per capita (constant 2015 US$),2015,11995.0,Seychelles,Africa,c,2022,34,45,79,1.0
6763,Seychelles,Adjusted net national income per capita (constant 2015 US$),2016,11508.0,Seychelles,Africa,c,2022,34,45,79,1.0
6764,Seychelles,Adjusted net national income per capita (constant 2015 US$),2017,12372.0,Seychelles,Africa,c,2022,34,45,79,1.0
6765,Seychelles,Adjusted net national income per capita (constant 2015 US$),2018,12922.0,Seychelles,Africa,c,2022,34,45,79,1.0
6766,Seychelles,Adjusted net national income per capita (constant 2015 US$),2019,12944.0,Seychelles,Africa,c,2022,34,45,79,1.0
6767,Seychelles,Adjusted net national income per capita (constant 2015 US$),2020,10448.0,Seychelles,Africa,c,2022,34,45,79,1.0
6768,Seychelles,Gini index,2013,46.0,Seychelles,Africa,c,2022,34,45,79,1.0
6769,Seychelles,Gini index,2014,,Seychelles,Africa,c,2022,34,45,79,1.0
6770,Seychelles,Gini index,2015,,Seychelles,Africa,c,2022,34,45,79,1.0
6771,Seychelles,Gini index,2016,,Seychelles,Africa,c,2022,34,45,79,1.0
6772,Seychelles,Gini index,2017,,Seychelles,Africa,c,2022,34,45,79,1.0
6773,Seychelles,Gini index,2018,32.0,Seychelles,Africa,c,2022,34,45,79,1.0
6774,Seychelles,Gini index,2019,,Seychelles,Africa,c,2022,34,45,79,1.0
6775,Seychelles,Gini index,2020,,Seychelles,Africa,c,2022,34,45,79,1.0
6776,Seychelles,Income share held by highest 20%,2013,53.0,Seychelles,Africa,c,2022,34,45,79,1.0
6777,Seychelles,Income share held by highest 20%,2014,,Seychelles,Africa,c,2022,34,45,79,1.0
6778,Seychelles,Income share held by highest 20%,2015,,Seychelles,Africa,c,2022,34,45,79,1.0
6779,Seychelles,Income share held by highest 20%,2016,,Seychelles,Africa,c,2022,34,45,79,1.0
6780,Seychelles,Income share held by highest 20%,2017,,Seychelles,Africa,c,2022,34,45,79,1.0
6781,Seychelles,Income share held by highest 20%,2018,39.0,Seychelles,Africa,c,2022,34,45,79,1.0
6782,Seychelles,Income share held by highest 20%,2019,,Seychelles,Africa,c,2022,34,45,79,1.0
6783,Seychelles,Income share held by highest 20%,2020,,Seychelles,Africa,c,2022,34,45,79,1.0
6784,Seychelles,Income share held by lowest 20%,2013,5.0,Seychelles,Africa,c,2022,34,45,79,1.0
6785,Seychelles,Income share held by lowest 20%,2014,,Seychelles,Africa,c,2022,34,45,79,1.0
6786,Seychelles,Income share held by lowest 20%,2015,,Seychelles,Africa,c,2022,34,45,79,1.0
6787,Seychelles,Income share held by lowest 20%,2016,,Seychelles,Africa,c,2022,34,45,79,1.0
6788,Seychelles,Income share held by lowest 20%,2017,,Seychelles,Africa,c,2022,34,45,79,1.0
6789,Seychelles,Income share held by lowest 20%,2018,7.0,Seychelles,Africa,c,2022,34,45,79,1.0
6790,Seychelles,Income share held by lowest 20%,2019,,Seychelles,Africa,c,2022,34,45,79,1.0
6791,Seychelles,Income share held by lowest 20%,2020,,Seychelles,Africa,c,2022,34,45,79,1.0
6792,Seychelles,Total natural resources rents (% of GDP),2013,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6793,Seychelles,Total natural resources rents (% of GDP),2014,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6794,Seychelles,Total natural resources rents (% of GDP),2015,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6795,Seychelles,Total natural resources rents (% of GDP),2016,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6796,Seychelles,Total natural resources rents (% of GDP),2017,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6797,Seychelles,Total natural resources rents (% of GDP),2018,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6798,Seychelles,Total natural resources rents (% of GDP),2019,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6799,Seychelles,Total natural resources rents (% of GDP),2020,0.0,Seychelles,Africa,c,2022,34,45,79,1.0
6800,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2013,621.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6801,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2014,543.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6802,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2015,489.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6803,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2016,436.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6804,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2017,527.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6805,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2018,551.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6806,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2019,592.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6807,Sierra Leone,Adjusted net national income per capita (constant 2015 US$),2020,578.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6808,Sierra Leone,Gini index,2013,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6809,Sierra Leone,Gini index,2014,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6810,Sierra Leone,Gini index,2015,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6811,Sierra Leone,Gini index,2016,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6812,Sierra Leone,Gini index,2017,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6813,Sierra Leone,Gini index,2018,35.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6814,Sierra Leone,Gini index,2019,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6815,Sierra Leone,Gini index,2020,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6816,Sierra Leone,Income share held by highest 20%,2013,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6817,Sierra Leone,Income share held by highest 20%,2014,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6818,Sierra Leone,Income share held by highest 20%,2015,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6819,Sierra Leone,Income share held by highest 20%,2016,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6820,Sierra Leone,Income share held by highest 20%,2017,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6821,Sierra Leone,Income share held by highest 20%,2018,44.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6822,Sierra Leone,Income share held by highest 20%,2019,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6823,Sierra Leone,Income share held by highest 20%,2020,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6824,Sierra Leone,Income share held by lowest 20%,2013,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6825,Sierra Leone,Income share held by lowest 20%,2014,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6826,Sierra Leone,Income share held by lowest 20%,2015,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6827,Sierra Leone,Income share held by lowest 20%,2016,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6828,Sierra Leone,Income share held by lowest 20%,2017,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6829,Sierra Leone,Income share held by lowest 20%,2018,7.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6830,Sierra Leone,Income share held by lowest 20%,2019,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6831,Sierra Leone,Income share held by lowest 20%,2020,,Sierra Leone,Africa,c,2022,28,37,65,1.0
6832,Sierra Leone,Total natural resources rents (% of GDP),2013,7.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6833,Sierra Leone,Total natural resources rents (% of GDP),2014,8.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6834,Sierra Leone,Total natural resources rents (% of GDP),2015,10.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6835,Sierra Leone,Total natural resources rents (% of GDP),2016,14.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6836,Sierra Leone,Total natural resources rents (% of GDP),2017,14.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6837,Sierra Leone,Total natural resources rents (% of GDP),2018,8.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6838,Sierra Leone,Total natural resources rents (% of GDP),2019,7.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6839,Sierra Leone,Total natural resources rents (% of GDP),2020,7.0,Sierra Leone,Africa,c,2022,28,37,65,1.0
6840,Singapore,Adjusted net national income per capita (constant 2015 US$),2013,,Singapore,Asia,c,2022,19,28,47,1.0
6841,Singapore,Adjusted net national income per capita (constant 2015 US$),2014,,Singapore,Asia,c,2022,19,28,47,1.0
6842,Singapore,Adjusted net national income per capita (constant 2015 US$),2015,43439.0,Singapore,Asia,c,2022,19,28,47,1.0
6843,Singapore,Adjusted net national income per capita (constant 2015 US$),2016,,Singapore,Asia,c,2022,19,28,47,1.0
6844,Singapore,Adjusted net national income per capita (constant 2015 US$),2017,,Singapore,Asia,c,2022,19,28,47,1.0
6845,Singapore,Adjusted net national income per capita (constant 2015 US$),2018,,Singapore,Asia,c,2022,19,28,47,1.0
6846,Singapore,Adjusted net national income per capita (constant 2015 US$),2019,,Singapore,Asia,c,2022,19,28,47,1.0
6847,Singapore,Adjusted net national income per capita (constant 2015 US$),2020,,Singapore,Asia,c,2022,19,28,47,1.0
6848,Singapore,Gini index,2013,,Singapore,Asia,c,2022,19,28,47,1.0
6849,Singapore,Gini index,2014,,Singapore,Asia,c,2022,19,28,47,1.0
6850,Singapore,Gini index,2015,,Singapore,Asia,c,2022,19,28,47,1.0
6851,Singapore,Gini index,2016,,Singapore,Asia,c,2022,19,28,47,1.0
6852,Singapore,Gini index,2017,,Singapore,Asia,c,2022,19,28,47,1.0
6853,Singapore,Gini index,2018,,Singapore,Asia,c,2022,19,28,47,1.0
6854,Singapore,Gini index,2019,,Singapore,Asia,c,2022,19,28,47,1.0
6855,Singapore,Gini index,2020,,Singapore,Asia,c,2022,19,28,47,1.0
6856,Singapore,Income share held by highest 20%,2013,,Singapore,Asia,c,2022,19,28,47,1.0
6857,Singapore,Income share held by highest 20%,2014,,Singapore,Asia,c,2022,19,28,47,1.0
6858,Singapore,Income share held by highest 20%,2015,,Singapore,Asia,c,2022,19,28,47,1.0
6859,Singapore,Income share held by highest 20%,2016,,Singapore,Asia,c,2022,19,28,47,1.0
6860,Singapore,Income share held by highest 20%,2017,,Singapore,Asia,c,2022,19,28,47,1.0
6861,Singapore,Income share held by highest 20%,2018,,Singapore,Asia,c,2022,19,28,47,1.0
6862,Singapore,Income share held by highest 20%,2019,,Singapore,Asia,c,2022,19,28,47,1.0
6863,Singapore,Income share held by highest 20%,2020,,Singapore,Asia,c,2022,19,28,47,1.0
6864,Singapore,Income share held by lowest 20%,2013,,Singapore,Asia,c,2022,19,28,47,1.0
6865,Singapore,Income share held by lowest 20%,2014,,Singapore,Asia,c,2022,19,28,47,1.0
6866,Singapore,Income share held by lowest 20%,2015,,Singapore,Asia,c,2022,19,28,47,1.0
6867,Singapore,Income share held by lowest 20%,2016,,Singapore,Asia,c,2022,19,28,47,1.0
6868,Singapore,Income share held by lowest 20%,2017,,Singapore,Asia,c,2022,19,28,47,1.0
6869,Singapore,Income share held by lowest 20%,2018,,Singapore,Asia,c,2022,19,28,47,1.0
6870,Singapore,Income share held by lowest 20%,2019,,Singapore,Asia,c,2022,19,28,47,1.0
6871,Singapore,Income share held by lowest 20%,2020,,Singapore,Asia,c,2022,19,28,47,1.0
6872,Singapore,Total natural resources rents (% of GDP),2013,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6873,Singapore,Total natural resources rents (% of GDP),2014,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6874,Singapore,Total natural resources rents (% of GDP),2015,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6875,Singapore,Total natural resources rents (% of GDP),2016,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6876,Singapore,Total natural resources rents (% of GDP),2017,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6877,Singapore,Total natural resources rents (% of GDP),2018,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6878,Singapore,Total natural resources rents (% of GDP),2019,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6879,Singapore,Total natural resources rents (% of GDP),2020,0.0,Singapore,Asia,c,2022,19,28,47,1.0
6880,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2013,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6881,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2014,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6882,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2015,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6883,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2016,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6884,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2017,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6885,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2018,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6886,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2019,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6887,Sint Maarten (Dutch part),Adjusted net national income per capita (constant 2015 US$),2020,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6888,Sint Maarten (Dutch part),Gini index,2013,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6889,Sint Maarten (Dutch part),Gini index,2014,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6890,Sint Maarten (Dutch part),Gini index,2015,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6891,Sint Maarten (Dutch part),Gini index,2016,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6892,Sint Maarten (Dutch part),Gini index,2017,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6893,Sint Maarten (Dutch part),Gini index,2018,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6894,Sint Maarten (Dutch part),Gini index,2019,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6895,Sint Maarten (Dutch part),Gini index,2020,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6896,Sint Maarten (Dutch part),Income share held by highest 20%,2013,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6897,Sint Maarten (Dutch part),Income share held by highest 20%,2014,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6898,Sint Maarten (Dutch part),Income share held by highest 20%,2015,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6899,Sint Maarten (Dutch part),Income share held by highest 20%,2016,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6900,Sint Maarten (Dutch part),Income share held by highest 20%,2017,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6901,Sint Maarten (Dutch part),Income share held by highest 20%,2018,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6902,Sint Maarten (Dutch part),Income share held by highest 20%,2019,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6903,Sint Maarten (Dutch part),Income share held by highest 20%,2020,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6904,Sint Maarten (Dutch part),Income share held by lowest 20%,2013,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6905,Sint Maarten (Dutch part),Income share held by lowest 20%,2014,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6906,Sint Maarten (Dutch part),Income share held by lowest 20%,2015,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6907,Sint Maarten (Dutch part),Income share held by lowest 20%,2016,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6908,Sint Maarten (Dutch part),Income share held by lowest 20%,2017,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6909,Sint Maarten (Dutch part),Income share held by lowest 20%,2018,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6910,Sint Maarten (Dutch part),Income share held by lowest 20%,2019,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6911,Sint Maarten (Dutch part),Income share held by lowest 20%,2020,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6912,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2013,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6913,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2014,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6914,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2015,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6915,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2016,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6916,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2017,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6917,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2018,0.0,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6918,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2019,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6919,Sint Maarten (Dutch part),Total natural resources rents (% of GDP),2020,,Paraguay,Americas,c,2022,28,37,65,0.33374916217402784
6920,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2013,12371.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6921,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2014,12654.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6922,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2015,13139.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6923,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2016,13260.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6924,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2017,13693.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6925,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2018,14232.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6926,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2019,14463.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6927,Slovak Republic,Adjusted net national income per capita (constant 2015 US$),2020,13770.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6928,Slovak Republic,Gini index,2013,28.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6929,Slovak Republic,Gini index,2014,26.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6930,Slovak Republic,Gini index,2015,26.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6931,Slovak Republic,Gini index,2016,25.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6932,Slovak Republic,Gini index,2017,23.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6933,Slovak Republic,Gini index,2018,25.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6934,Slovak Republic,Gini index,2019,23.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6935,Slovak Republic,Gini index,2020,,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6936,Slovak Republic,Income share held by highest 20%,2013,36.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6937,Slovak Republic,Income share held by highest 20%,2014,34.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6938,Slovak Republic,Income share held by highest 20%,2015,35.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6939,Slovak Republic,Income share held by highest 20%,2016,34.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6940,Slovak Republic,Income share held by highest 20%,2017,32.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6941,Slovak Republic,Income share held by highest 20%,2018,33.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6942,Slovak Republic,Income share held by highest 20%,2019,32.0,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
6943,Slovak Republic,Income share held by highest 20%,2020,,Slovakia,Europe,c,2022,37,53,90,0.4960575140756255
