,country_x,economic_variable,Series Code,year_x,value,country_y,region,c_t,year_y,pr,cl,total,matching_score
10537,Middle income,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,3.0,Sao Tome and Principe,Africa,c,2022,35,49,84,0.3575709910055488
10538,Middle income,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,2.0,Sao Tome and Principe,Africa,c,2022,35,49,84,0.3575709910055488
10539,Middle income,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,3.0,Sao Tome and Principe,Africa,c,2022,35,49,84,0.3575709910055488
10540,Middle income,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,4.0,Sao Tome and Principe,Africa,c,2022,35,49,84,0.3575709910055488
10541,Middle income,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,3.0,Sao Tome and Principe,Africa,c,2022,35,49,84,0.3575709910055488
10542,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,1.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10543,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10544,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10545,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10546,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10547,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10548,North America,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10549,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,53643.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10550,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,54478.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10551,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,55452.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10552,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,55918.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10553,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,56813.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10554,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,58119.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10555,North America,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,59104.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10556,North America,Gini index,SI.POV.GINI,2013,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10557,North America,Gini index,SI.POV.GINI,2014,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10558,North America,Gini index,SI.POV.GINI,2015,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10559,North America,Gini index,SI.POV.GINI,2016,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10560,North America,Gini index,SI.POV.GINI,2017,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10561,North America,Gini index,SI.POV.GINI,2018,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10562,North America,Gini index,SI.POV.GINI,2019,,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10563,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10564,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10565,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10566,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10567,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10568,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,2.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10569,North America,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,3.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10570,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,10.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10571,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,11.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10572,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,11.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10573,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,11.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10574,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,11.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10575,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,10.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10576,North America,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,10.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10577,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10578,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10579,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10580,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10581,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10582,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10583,North America,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,0.0,North Korea,Asia,c,2022,0,3,3,0.4840572903058987
10584,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10585,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10586,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10587,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10588,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10589,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10590,Not classified,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10591,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10592,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10593,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10594,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10595,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10596,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10597,Not classified,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10598,Not classified,Gini index,SI.POV.GINI,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10599,Not classified,Gini index,SI.POV.GINI,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10600,Not classified,Gini index,SI.POV.GINI,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10601,Not classified,Gini index,SI.POV.GINI,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10602,Not classified,Gini index,SI.POV.GINI,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10603,Not classified,Gini index,SI.POV.GINI,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10604,Not classified,Gini index,SI.POV.GINI,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10605,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10606,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10607,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10608,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10609,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10610,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10611,Not classified,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10612,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10613,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10614,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10615,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10616,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10617,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10618,Not classified,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10619,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10620,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10621,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10622,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10623,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10624,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10625,Not classified,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,,Russia,Eurasia,c,2022,5,14,19,0.32809865869365007
10626,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,1.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10627,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10628,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10629,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,1.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10630,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10631,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10632,OECD members,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10633,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,34498.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10634,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,34982.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10635,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,35599.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10636,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,36012.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10637,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,36688.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10638,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,37341.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10639,OECD members,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,37805.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10640,OECD members,Gini index,SI.POV.GINI,2013,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10641,OECD members,Gini index,SI.POV.GINI,2014,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10642,OECD members,Gini index,SI.POV.GINI,2015,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10643,OECD members,Gini index,SI.POV.GINI,2016,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10644,OECD members,Gini index,SI.POV.GINI,2017,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10645,OECD members,Gini index,SI.POV.GINI,2018,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10646,OECD members,Gini index,SI.POV.GINI,2019,,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10647,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10648,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10649,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10650,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10651,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10652,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10653,OECD members,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,2.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10654,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10655,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10656,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10657,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10658,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,16.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10659,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10660,OECD members,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,15.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10661,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,1.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10662,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10663,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10664,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10665,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10666,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10667,OECD members,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,0.0,Liberia,Africa,c,2022,27,33,60,0.3213824340457596
10668,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,3.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10669,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10670,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10671,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10672,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,1.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10673,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10674,Other small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10675,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,12249.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10676,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,12421.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10677,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,12502.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10678,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,12582.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10679,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,12489.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10680,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,12542.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10681,Other small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,12610.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10682,Other small states,Gini index,SI.POV.GINI,2013,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10683,Other small states,Gini index,SI.POV.GINI,2014,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10684,Other small states,Gini index,SI.POV.GINI,2015,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10685,Other small states,Gini index,SI.POV.GINI,2016,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10686,Other small states,Gini index,SI.POV.GINI,2017,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10687,Other small states,Gini index,SI.POV.GINI,2018,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10688,Other small states,Gini index,SI.POV.GINI,2019,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10689,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10690,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2014,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10691,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2015,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10692,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2016,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10693,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2017,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10694,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2018,0.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10695,Other small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2019,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10696,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2013,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10697,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2014,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10698,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2015,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10699,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2016,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10700,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10701,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10702,Other small states,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,,United States,Americas,c,2022,32,51,83,0.4454961232128287
10703,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2013,21.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10704,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2014,18.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10705,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2015,11.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10706,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2016,8.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10707,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2017,10.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10708,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2018,12.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10709,Other small states,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2019,10.0,United States,Americas,c,2022,32,51,83,0.4454961232128287
10710,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,3.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10711,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10712,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,3.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10713,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,3.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10714,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,3.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10715,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,2.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10716,Pacific island small states,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10717,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2013,3541.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10718,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2014,3631.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10719,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2015,3724.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10720,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2016,3817.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10721,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,3927.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10722,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2018,3996.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10723,Pacific island small states,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2019,3993.0,United States,Americas,c,2022,32,51,83,0.4293717855482866
10724,Pacific island small states,Gini index,SI.POV.GINI,2013,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10725,Pacific island small states,Gini index,SI.POV.GINI,2014,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10726,Pacific island small states,Gini index,SI.POV.GINI,2015,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10727,Pacific island small states,Gini index,SI.POV.GINI,2016,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10728,Pacific island small states,Gini index,SI.POV.GINI,2017,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10729,Pacific island small states,Gini index,SI.POV.GINI,2018,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10730,Pacific island small states,Gini index,SI.POV.GINI,2019,,United States,Americas,c,2022,32,51,83,0.4293717855482866
10731,Pacific island small states,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2013,,United States,Americas,c,2022,32,51,83,0.4293717855482866
