Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Kuwait,KWT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,44496.0892382871,41637.3122807306,38095.627114093,27070.6212716119,24861.7525246158,27338.1966277509,28615.7588447599,27397.9334717344,..,..
Kuwait,KWT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,54.7570721082882,53.9276944714487,51.7564679581004,37.8635377663548,32.9810846508674,37.4401603228851,45.7372579802202,41.0340515622377,32.0083464740326,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,859.508109240779,822.160332434637,850.398737408972,848.896457679204,944.097458734535,968.667100004416,1061.58216932122,997.15782389,914.284989771405,..
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,27.4,28.8,26.8,29,26.8,27.3,27.7,29.7,29,..
Kyrgyz Republic,KGZ,Income share held by highest 20%,SI.DST.05TH.20,37.3,38.3,37,38.8,37.2,37.4,37.8,39.5,38.5,..
Kyrgyz Republic,KGZ,Income share held by lowest 20%,SI.DST.FRST.20,9.6,9.3,10,9.5,10,9.9,9.9,9.6,9.4,..
Kyrgyz Republic,KGZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.63261883425901,5.7706947683479,4.1182106190083,4.36533178684856,5.65805955674656,8.78158094593438,4.69625912984548,7.27590996640805,11.2128342029648,..
Lao PDR,LAO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1318.74254093888,1426.59670800727,1568.66290764854,1644.202772361,1840.10839704453,..,..,..,..,..
Lao PDR,LAO,Gini index,SI.POV.GINI,36,..,..,..,..,..,38.8,..,..,..
Lao PDR,LAO,Income share held by highest 20%,SI.DST.05TH.20,44.1,..,..,..,..,..,46.4,..,..,..
Lao PDR,LAO,Income share held by lowest 20%,SI.DST.FRST.20,7.6,..,..,..,..,..,7,..,..,..
Lao PDR,LAO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.1116195945199,12.5162372400294,8.1298491306506,5.52476230569855,4.35259193265672,4.97088082194855,3.83369514696759,3.04474804115863,3.14311626049357,..
Latvia,LVA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,9229.54211314242,9652.19984238243,9941.17028388071,10454.1248653488,11151.4814518507,11739.7097391225,12404.2286645638,12924.7265337504,12692.2876678361,..
Latvia,LVA,Gini index,SI.POV.GINI,35.2,35.5,35.1,34.2,34.3,35.6,35.1,34.5,..,..
Latvia,LVA,Income share held by highest 20%,SI.DST.05TH.20,42.3,42.6,42.2,41.5,41.5,42.4,42.3,42,..,..
Latvia,LVA,Income share held by lowest 20%,SI.DST.FRST.20,6.5,6.5,6.6,7.1,6.9,6.7,7,7.1,..,..
Latvia,LVA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.29367270499707,1.05426535848425,1.04289686621909,0.969216917883797,0.965114331209937,1.1732325379332,0.98080744875124,1.13001810231458,1.26361753817411,..
Lebanon,LBN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6662.62028262584,6361.2030607854,5979.87830452977,6333.9107734677,6866.52394675498,7179.59511878375,7160.5283240168,6862.39692746426,5264.03736181385,..
Lebanon,LBN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00182191018106,0.00154490412210915,0.00229103576655354,0.00228204001773258,0.00136637128906486,0.0019846532170312,0.00105691197169043,0.00134091734923122,0.00285706098619111,..
Lesotho,LSO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,920.006429331663,943.568873063251,987.160794337365,1055.24916569781,1027.06485951721,954.539070374087,1001.59709967761,973.020626547118,782.193333099488,..
Lesotho,LSO,Gini index,SI.POV.GINI,..,..,..,..,..,44.9,..,..,..,..
Lesotho,LSO,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,49.8,..,..,..,..
Lesotho,LSO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,4.6,..,..,..,..
Lesotho,LSO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.69813330751493,5.08948537940265,5.59052228383026,6.21135692878649,7.27048444667141,6.29839662565233,3.36827251416107,3.86721026571017,5.09557238970505,..
Liberia,LBR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,378.176943383445,..,..,..,..,..,..
Liberia,LBR,Gini index,SI.POV.GINI,..,..,33.2,..,35.3,..,..,..,..,..
Liberia,LBR,Income share held by highest 20%,SI.DST.05TH.20,..,..,41.3,..,42.8,..,..,..,..,..
Liberia,LBR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.7,..,7.2,..,..,..,..,..
Liberia,LBR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,26.6871206716365,28.1726789825786,26.1806367790867,19.4462580281234,20.1143619477823,21.3240417245119,13.0880947831875,14.2372304762323,15.6644877788783,..
Libya,LBY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,4179.57765184235,..,..,..,..,..,..
Libya,LBY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,63.7042374271672,52.9545959910519,43.3486411224015,28.0147548499942,22.0668964700784,38.1135946545503,43.7935669511053,44.9737877176097,22.7403164689885,..
Liechtenstein,LIE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00655238694736196,0.00529318386971141,0.00599288437265225,0.00194110894167973,0.00207232625575606,0.00186505701726561,0.00320720842936925,0.00172582375506129,..,..
Lithuania,LTU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,10396.7439385186,10967.5315407263,11660.9120508584,11837.6803275769,12441.9224768846,13226.3525770771,13879.0116056345,14565.2096350965,14583.5475764015,..
Lithuania,LTU,Gini index,SI.POV.GINI,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,..,..
Lithuania,LTU,Income share held by highest 20%,SI.DST.05TH.20,42,42.5,44.1,44.2,45,43.9,42.8,42.8,..,..
Lithuania,LTU,Income share held by lowest 20%,SI.DST.FRST.20,6.5,6.7,6,6.1,6,6.3,6.6,7,..,..
Lithuania,LTU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.522091062680891,0.468539777914639,0.447075593165258,0.359637520609134,0.340547866451875,0.411529708853469,0.379349985764477,0.334596022721115,0.311967935348326,..
Luxembourg,LUX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,66281.4549423464,62209.6729534708,64337.8622844041,55706.6918074666,58103.7521956168,62841.4869412852,62095.6041243431,56892.3761320945,60463.6482885022,..
Luxembourg,LUX,Gini index,SI.POV.GINI,34.3,32,31.2,32.9,31.7,34.5,35.4,34.2,..,..
Luxembourg,LUX,Income share held by highest 20%,SI.DST.05TH.20,41.7,39.7,39.1,40.4,39.4,41.4,42.2,41.4,..,..
Luxembourg,LUX,Income share held by lowest 20%,SI.DST.FRST.20,7.3,7.6,7.9,7.4,7.6,6.8,6.6,7.2,..,..
Luxembourg,LUX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.124308373302058,0.065498032556138,0.0511928684074621,0.0121696200757293,0.0100731519370977,0.00963287473588404,0.0131135879087284,0.00882408584933142,0.00787737711626985,..
"Macao SAR, China",MAC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.000634100847057838,0.000518702389041606,0.000706241759351237,0.000676701941458073,0.000766345001001092,0.000816621862281987,0.000369156085317719,0.000338733455599278,0.000874755294289731,..
Madagascar,MDG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,341.125906172426,346.791329686406,345.087068736171,352.150607889436,369.309277226477,370.133432834217,396.875903964881,388.001990193192,361.404723746063,..
Madagascar,MDG,Gini index,SI.POV.GINI,42.6,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Income share held by highest 20%,SI.DST.05TH.20,49.4,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,5.7,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.68103535727313,6.75454497931219,7.24568725285742,8.615528908421,8.77447035740021,7.64805114759521,4.81291390905137,4.73308184472882,5.33849784965124,..
Malawi,MWI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,296.400936170102,..,..,..,..,..,..
Malawi,MWI,Gini index,SI.POV.GINI,..,..,..,..,44.7,..,..,38.5,..,..
Malawi,MWI,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,51.7,..,..,46.2,..,..
Malawi,MWI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,6.4,..,..,6.9,..,..
Malawi,MWI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.79777500776828,9.74700502751586,9.51276131508357,8.85619446254285,10.9189451525466,7.00542104292858,4.99843572865889,4.24204754994933,3.97125796832394,..
Malaysia,MYS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6284.62636213628,6439.34794774054,6647.12914108401,6898.26768290328,7115.6891911837,7352.80179845895,7387.55063553734,7861.06864067101,7421.87421198518,..
Malaysia,MYS,Gini index,SI.POV.GINI,..,41.3,..,41.1,..,..,..,..,..,..
Malaysia,MYS,Income share held by highest 20%,SI.DST.05TH.20,..,47.7,..,47.3,..,..,..,..,..,..
Malaysia,MYS,Income share held by lowest 20%,SI.DST.FRST.20,..,5.8,..,5.8,..,..,..,..,..,..
Malaysia,MYS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.68859057512395,8.75724806356331,8.66889928983793,6.70962782758204,5.08551540431713,6.30763148438785,8.0728555524746,6.56726436853869,5.23302355090739,..
Maldives,MDV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,7741.59003072349,7758.36983874942,6998.44423576609,7154.89162871996,7016.25734318992,7128.11871672003,5038.21735114587,..
Maldives,MDV,Gini index,SI.POV.GINI,..,..,..,..,31.3,..,..,29.3,..,..
Maldives,MDV,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,39.8,..,..,38.5,..,..
Maldives,MDV,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,8.3,..,..,8.9,..,..
Maldives,MDV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00747331342990117,0.00522697632392024,0.00517496156739706,0.0058691981989901,0.00663326999033197,0.00525090579928322,0.00258396462653068,0.00273603765151459,0.00498512215519147,..
Mali,MLI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,556.026328923926,547.026583915041,589.58630954969,616.627273257247,641.789135326855,625.487984618906,619.260195296652,620.561549665857,614.572949095342,..
Mali,MLI,Gini index,SI.POV.GINI,..,..,..,..,..,..,36.1,..,..,..
Mali,MLI,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,43.9,..,..,..
Mali,MLI,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.5,..,..,..
Mali,MLI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.1071050935311,8.46536736707796,7.24892090397711,7.4271100051454,8.99083015133427,7.81614326291769,7.62424054989638,7.8556740127508,9.36758588279216,..
Malta,MLT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Gini index,SI.POV.GINI,29.4,28.8,29,29.4,29.1,29.2,28.7,31,..,..
Malta,MLT,Income share held by highest 20%,SI.DST.05TH.20,38,37.8,37.8,38.1,37.9,38,37.5,39.4,..,..
Malta,MLT,Income share held by lowest 20%,SI.DST.FRST.20,8.4,8.6,8.6,8.5,8.6,8.5,8.6,8.1,..,..
Malta,MLT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,..
Marshall Islands,MHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,35.5,..,..
Marshall Islands,MHL,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,43.3,..,..
Marshall Islands,MHL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,7.2,..,..
Marshall Islands,MHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,0,..
Mauritania,MRT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1470.32589901439,1511.29965057222,1322.91373674405,1347.6796158838,1471.6761674863,1505.09708652035,1700.9023701317,1772.25299576444,1693.81601780001,..
Mauritania,MRT,Gini index,SI.POV.GINI,..,..,32.6,..,..,..,..,..,..,..
Mauritania,MRT,Income share held by highest 20%,SI.DST.05TH.20,..,..,40.2,..,..,..,..,..,..,..
Mauritania,MRT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.5,..,..,..,..,..,..,..
Mauritania,MRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,21.6057111891341,17.050920110329,13.3667539489051,6.22985266124185,8.06446634465598,9.15444449825042,2.75220723212939,2.67350502877325,2.47649463961072,..
Mauritius,MUS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7365.83146822725,7983.91088299522,8302.53992828941,8661.41009370627,9092.97099521259,9464.23605884439,10015.0667695336,10267.4973140024,8243.16634132735,..
Mauritius,MUS,Gini index,SI.POV.GINI,38.5,..,..,..,..,36.8,..,..,..,..
Mauritius,MUS,Income share held by highest 20%,SI.DST.05TH.20,46.2,..,..,..,..,44.6,..,..,..,..
Mauritius,MUS,Income share held by lowest 20%,SI.DST.FRST.20,7,..,..,..,..,7.2,..,..,..,..
Mauritius,MUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.00374096490550829,0.0018406345006673,0.00125988500218638,0.00117208120762,0.00376239913492996,0.00352377406079088,0.00237399181803154,0.00244263741100132,0.00287840521169403,..
Mexico,MEX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,7423.74339429297,7323.59955016031,7563.92780393451,7733.92911115675,7818.72491066306,7950.10082885921,8018.20873838944,7986.77000470813,6971.54596852122,..
Mexico,MEX,Gini index,SI.POV.GINI,48.7,..,48.7,..,47.7,..,46.7,..,45.4,..
Mexico,MEX,Income share held by highest 20%,SI.DST.05TH.20,54.4,..,54.7,..,53.4,..,52.6,..,51.2,..
Mexico,MEX,Income share held by lowest 20%,SI.DST.FRST.20,4.5,..,4.7,..,4.7,..,4.9,..,5,..
Mexico,MEX,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.41609075589936,5.59472733708794,4.58306692696599,2.20068400833779,1.97649012771073,2.49145989462518,2.97246357186155,2.33148864039562,2.08990491135674,..
"Micronesia, Fed. Sts.",FSM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,3232.69488115705,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,..,40.1,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by highest 20%,SI.DST.05TH.20,..,46,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Income share held by lowest 20%,SI.DST.FRST.20,..,5.5,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.0280410696667621,0.026521776941154,0.0406003278508593,0.032192134954101,0.0360496232316333,0.0385319744434981,0.0164155877890267,0.0141425115808471,0.0180237918540007,..
Moldova,MDA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2335.32502688573,2517.84130651466,2636.16359442057,2439.33612902329,2684.25716236339,2903.56463815035,3021.0325247412,3209.92690234302,3082.65133717166,..
Moldova,MDA,Gini index,SI.POV.GINI,29.2,28.5,26.8,27,26.3,25.9,25.7,26,..,..
Moldova,MDA,Income share held by highest 20%,SI.DST.05TH.20,38.4,37.8,36.7,36.9,36.6,36.1,36,36.2,..,..
Moldova,MDA,Income share held by lowest 20%,SI.DST.FRST.20,9,9.1,9.7,9.7,10,10,10.2,10,..,..
Moldova,MDA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.172638712005338,0.284722189575709,0.305679821292485,0.32973154686439,0.268920671507347,0.26084924390263,0.25759012129179,0.250509182668153,0.235163944415675,..
Monaco,MCO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0,0,0,0,0,0,0,0,..,..
Mongolia,MNG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2738.60815639449,3068.75150203388,3095.71874679729,3067.35045632259,3124.21832607416,3035.35507784206,3328.18255476312,3506.24074786723,3452.48709057058,..
Mongolia,MNG,Gini index,SI.POV.GINI,33.8,..,32,..,32.3,..,32.7,..,..,..
Mongolia,MNG,Income share held by highest 20%,SI.DST.05TH.20,41.7,..,40.3,..,40.6,..,40.9,..,..,..
Mongolia,MNG,Income share held by lowest 20%,SI.DST.FRST.20,7.6,..,8.1,..,8,..,7.9,..,..,..
Mongolia,MNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,22.3843646184449,18.7869859150327,16.1388094923765,9.88398666936739,10.0998794270073,17.1861610589925,19.9697105203686,15.5099921548002,14.7790094545912,..
Montenegro,MNE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5243.89743479412,5635.73663904809,5699.19553043993,6040.99464122859,6344.99343863511,6752.93915607551,7188.29850797848,7456.61580724772,6279.04482573161,..
Montenegro,MNE,Gini index,SI.POV.GINI,41.2,39,38.8,39,38.5,36.9,36.8,..,..,..
Montenegro,MNE,Income share held by highest 20%,SI.DST.05TH.20,45.3,44,43.8,44.3,43.9,42.3,42.3,..,..,..
Montenegro,MNE,Income share held by lowest 20%,SI.DST.FRST.20,4.5,5.2,5.1,5.2,5.2,5.1,5.3,..,..,..
Montenegro,MNE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.950156299945899,0.681044406892165,0.784127698605798,0.728534217405266,0.835466084269593,1.33941656643723,0.829253650521397,0.52973209677349,0.672719484911029,..
Morocco,MAR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2100.31689453125,2178.05517578125,2391.92138671875,2514.81567382813,2538.77270507813,2623.88647460938,2670.99682617188,2754.015625,2579.81103515625,..
Morocco,MAR,Gini index,SI.POV.GINI,..,39.5,..,..,..,..,..,..,..,..
Morocco,MAR,Income share held by highest 20%,SI.DST.05TH.20,..,47,..,..,..,..,..,..,..,..
Morocco,MAR,Income share held by lowest 20%,SI.DST.FRST.20,..,6.7,..,..,..,..,..,..,..,..
Morocco,MAR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.47422018116815,4.54431147785754,3.82114561988906,2.85773094046082,3.14044363658755,3.55496047395276,2.94353074572458,0.341968473752991,0.324710545789624,..
Mozambique,MOZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,430.031261263668,437.057613551013,451.221761593005,468.545707504644,461.574161572586,472.037032346324,466.332827787984,425.709103471008,402.363657058667,..
Mozambique,MOZ,Gini index,SI.POV.GINI,..,..,54,..,..,..,..,..,..,..
Mozambique,MOZ,Income share held by highest 20%,SI.DST.05TH.20,..,..,59.5,..,..,..,..,..,..,..
Mozambique,MOZ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,4.2,..,..,..,..,..,..,..
Mozambique,MOZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.3673594558974,12.4901525785448,13.1971162650502,12.9734885970649,16.392483771254,18.7110328942155,15.9856765475251,12.4256909906019,11.701826849241,..
Myanmar,MMR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1785.48120695852,935.873284184006,975.556422531552,1065.08020172305,1083.18716202292,1113.27873314751,1174.93288391385,1252.92712542154,1321.06435771127,..
Myanmar,MMR,Gini index,SI.POV.GINI,..,..,..,38.1,..,30.7,..,..,..,..
Myanmar,MMR,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,45.7,..,39.9,..,..,..,..
Myanmar,MMR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,7.3,..,8.9,..,..,..,..
Myanmar,MMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.26549097487634,6.15021697906747,8.05091047685344,6.97038771218767,6.46197281554612,7.63714699449014,7.12207884830952,5.57925938155013,4.41442945735495,..
Namibia,NAM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3604.77442037057,3906.86812337419,4130.82378442094,4333.82274193044,4311.79585429437,4335.73663213258,4238.81190606939,4181.43553273709,3795.1316279928,..
Namibia,NAM,Gini index,SI.POV.GINI,..,..,..,59.1,..,..,..,..,..,..
Namibia,NAM,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,63.7,..,..,..,..,..,..
Namibia,NAM,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,2.8,..,..,..,..,..,..
Namibia,NAM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.72967920401826,1.17258070363414,1.64153563822687,1.87527436231661,2.60379046419815,3.35579335712417,1.22264695600037,1.44130425685006,2.01391384819209,..
Nauru,NRU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Gini index,SI.POV.GINI,34.8,..,..,..,..,..,..,..,..,..
Nauru,NRU,Income share held by highest 20%,SI.DST.05TH.20,42.7,..,..,..,..,..,..,..,..,..
Nauru,NRU,Income share held by lowest 20%,SI.DST.FRST.20,7.5,..,..,..,..,..,..,..,..,..
Nauru,NRU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,0,0,0,0,0,0,0,0,..
Nepal,NPL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,766.416904445673,779.659617319367,834.756795278651,838.080371665277,814.167431446607,940.689289726349,994.222882888537,1061.34036982683,984.786777756796,..
Nepal,NPL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.961086178556579,0.833688504957687,0.860694134222341,0.934852579424668,1.03117846778481,0.703177493569234,0.424053404510777,0.442967351508736,0.514043067607945,..
Netherlands,NLD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,36875.1020960694,36552.8825548999,36276.3728048754,37498.5756342269,37526.9262270477,39428.0380392615,40275.1568863822,40640.400772094,37574.8459851072,..
Netherlands,NLD,Gini index,SI.POV.GINI,27.6,28.1,28.6,28.2,28.2,28.5,28.1,29.2,..,..
Netherlands,NLD,Income share held by highest 20%,SI.DST.05TH.20,37,37.2,37.7,37.4,37.2,37.6,37.2,38,..,..
Netherlands,NLD,Income share held by lowest 20%,SI.DST.FRST.20,9.1,8.9,8.8,8.9,8.8,8.8,8.9,8.6,..,..
Netherlands,NLD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.19459252208035,1.15863284784526,0.719336876406718,0.432613882839012,0.255935356698225,0.313857243255836,0.367230959903942,0.249017598534515,0.153140296707232,..
New Caledonia,NCL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.01142296580936,0.0104678064170462,0.0126036239616742,0.0128159232398672,0.0134264487474516,0.0171341978160166,0.943151461470597,0.0124745638445044,..,..
New Zealand,NZL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,28915.2380369154,30447.8647435271,31021.6721110884,31664.4291642031,32617.9553328554,33626.1075788318,33774.292921356,34711.57968318,33079.4614683106,..
New Zealand,NZL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
